0.6343039,0.03547144,0.0459717,0.03791827,0.047248818,0.042305816,0.31844425,0.64623016,0.5021813,0.5743445,0.46852246,0.46083775,0.37870172,0.4568117,0.4615076,0.3847587,0.48713344,0.08095071,0.08244354,0.4628638,0.5195824,0.38423842,0.3563949,0.15183675,0.12554327,0.1672089,0.24651597,3.0
0.621099,0.3328279,0.33416224,0.32826388,0.3387426,0.31947908,0.24924791,0.6533025,0.5045908,0.49109918,0.47788376,0.4625372,0.42211664,0.5006127,0.4956032,0.4490464,0.48337123,0.34228092,0.37341332,0.7092317,0.760414,0.44926214,0.5660167,0.1145976,0.320708,0.7046247,0.15784845,3.0
0.6203545,0.28600752,0.2833462,0.28588298,0.2847443,0.2820204,0.05350106,0.6342475,0.46781984,0.5300835,0.52114904,0.5098947,0.48063064,0.60427994,0.5702874,0.48944497,0.5345007,0.27302638,0.2821121,0.6405085,0.61550677,0.60650235,0.5683785,0.3320571,0.613183,0.77095926,0.27220896,3.0
0.5549832,0.31509778,0.3172993,0.3192034,0.32011408,0.31211492,0.051106323,0.66621953,0.5935431,0.58969426,0.5770413,0.53329855,0.47969142,0.54426676,0.5489267,0.468821,0.5441208,0.3191794,0.3117901,0.59951895,0.5998117,0.5406906,0.58372074,0.26966187,0.28014538,0.7302263,0.15532477,2.0
0.6243655,0.18016048,0.18106781,0.18049099,0.18175116,0.1627369,0.1349779,0.6283406,0.54832715,0.5499028,0.5370034,0.5314471,0.47313574,0.51972556,0.5476179,0.4559966,0.54577047,0.15869449,0.17047273,0.7965587,0.85313046,0.45572242,0.6879173,0.23448642,0.41817495,0.6460711,0.2370461,3.0
0.59476507,0.2653579,0.2754642,0.26452762,0.27688432,0.2746136,0.10445198,0.6861578,0.5227465,0.58464694,0.52661145,0.48056114,0.33626124,0.42948487,0.40590057,0.28754908,0.29560667,0.33434862,0.32435483,0.4412423,0.5444081,0.27482945,0.34890047,0.18438567,0.11573443,0.73956347,0.3125066,2.0
0.62275624,0.19169678,0.19180177,0.19500825,0.19223887,0.17819889,0.103491694,0.6378729,0.5748789,0.59100616,0.5752186,0.55118585,0.49624574,0.58349705,0.52886564,0.4670788,0.5153333,0.18452351,0.20382528,0.67209065,0.70988476,0.4715505,0.6666967,0.2562695,0.39801636,0.7400604,0.084577456,3.0
0.6184019,0.037735585,0.034045074,0.036726553,0.033841826,0.030301519,0.2163113,0.6193961,0.44774017,0.51576805,0.5291661,0.47163716,0.4078438,0.5232385,0.5105813,0.43001243,0.46450737,0.058234874,0.066976376,0.4456342,0.45307186,0.49175695,0.34607556,0.24737015,0.42365506,0.15776962,0.21368666,3.0
0.7227576,0.06900222,0.06863229,0.0637027,0.06552125,0.058666628,0.36715186,0.6288377,0.627656,0.7117269,0.66654,0.59873414,0.40341666,0.4526599,0.40780443,0.37512407,0.45685896,0.11392295,0.103383325,0.12565449,0.062581256,0.5826222,0.36075893,0.5463161,0.28116846,0.36492634,0.48348606,1.0
0.6434644,0.16366462,0.16578004,0.16738209,0.16910101,0.15886517,0.18538293,0.66977155,0.5991911,0.6385732,0.60373473,0.53252304,0.48944822,0.49805132,0.5064887,0.47836998,0.53516936,0.15743479,0.19372311,0.58064723,0.57872987,0.5416532,0.57748055,0.35705346,0.18036394,0.71621495,0.15454395,3.0
0.60697263,0.015848948,0.011492932,0.0082336925,0.014163843,0.012682151,0.26782405,0.6238687,0.5187733,0.5081826,0.48667443,0.46249944,0.36947986,0.44818926,0.41768095,0.34154895,0.37049687,0.035070453,0.06062187,0.45469072,0.48900792,0.43303993,0.24486259,0.094200075,0.04272024,0.13336755,0.1793742,3.0
0.63205844,0.36302882,0.36550066,0.365852,0.3639484,0.36162126,0.07468312,0.6210049,0.37628293,0.46760404,0.4221194,0.40225938,0.3923465,0.48331904,0.4674897,0.39045691,0.40476775,0.42265797,0.42251608,0.4647564,0.50935024,0.411999,0.27397516,0.2505339,0.41433027,0.85981065,0.22011162,3.0
0.69194865,0.07450084,0.076438785,0.07865335,0.08044191,0.07202624,0.45290017,0.6566655,0.5773615,0.6126934,0.6034213,0.5704895,0.50006366,0.5545352,0.5414446,0.4685503,0.49733052,0.06549926,0.08779144,0.637823,0.66505617,0.48807237,0.69526136,0.57896256,0.5011701,0.16202474,0.0051152115,1.0
0.57050633,0.17929795,0.18898273,0.18287443,0.1924551,0.17368804,0.26542932,0.6826673,0.56387115,0.6008805,0.59685487,0.5842472,0.5174456,0.5433965,0.54148245,0.48581162,0.5423034,0.1877963,0.21212512,0.60958475,0.63220865,0.49245104,0.59195966,0.5230535,0.42314497,0.7168327,0.19040495,2.0
0.5794206,0.19460784,0.1963556,0.19349155,0.19807744,0.18349993,0.14668462,0.65702146,0.61378455,0.63288426,0.5906968,0.56550604,0.52916265,0.5996889,0.5661086,0.50171673,0.5499102,0.17067264,0.18985686,0.7305812,0.75401556,0.5164223,0.80392283,0.446411,0.38215923,0.73820037,0.10195744,2.0
0.61116624,0.16625223,0.16491264,0.16196522,0.15872142,0.14776738,0.2347719,0.57841355,0.5485906,0.56664944,0.5292041,0.4951701,0.45510006,0.53621703,0.50946194,0.4271118,0.4523198,0.16391645,0.16014579,0.548065,0.55151665,0.5225917,0.42207137,0.2841836,0.3477304,0.6692076,0.11175354,3.0
0.6571179,0.36242598,0.36625853,0.36388305,0.36168113,0.35946742,0.04775927,0.61953026,0.5554568,0.58698297,0.4251784,0.4207403,0.35076624,0.43500552,0.44414386,0.3843947,0.4161107,0.4203081,0.41588074,0.42682815,0.47757027,0.39003927,0.26355338,0.04271402,0.09297228,0.8497935,0.21821599,3.0
0.7005909,0.32112682,0.3188151,0.3160228,0.3152772,0.3092333,0.121235065,0.6116351,0.49776146,0.50184435,0.4759273,0.49298182,0.47745162,0.5732521,0.58516556,0.53865206,0.54189944,0.29368243,0.3524605,0.78297377,0.78783077,0.5695097,0.6649052,0.19528978,0.4687924,0.76811886,0.2458884,1.0
0.63979656,0.17757288,0.1755382,0.165432,0.16574928,0.14970072,0.23049644,0.5690094,0.4385221,0.5442328,0.48139414,0.458424,0.42381707,0.5029087,0.47920534,0.37347215,0.42063862,0.18853866,0.21089081,0.5694037,0.6138656,0.43461037,0.3953961,0.32638162,0.38993052,0.6901694,0.21061468,3.0
0.57698584,0.19094206,0.19082597,0.19262482,0.19310383,0.17427081,0.14268011,0.62932825,0.5836364,0.62666,0.60182935,0.5364899,0.502698,0.589071,0.58469784,0.47530687,0.5085296,0.18618658,0.18204902,0.62449986,0.6431206,0.50466365,0.6045096,0.39640385,0.3513294,0.704842,0.17066245,2.0
0.56661564,0.2917351,0.28956082,0.2910325,0.28882542,0.28279585,0.09796108,0.5862455,0.53513163,0.589694,0.57643884,0.5357297,0.45054793,0.47091025,0.47396788,0.3944968,0.39585397,0.32147142,0.32693958,0.5000554,0.5345446,0.44232485,0.36467704,0.2778026,0.23250844,0.7129763,0.1960502,2.0
0.69840837,0.07115853,0.06939126,0.06998631,0.06768365,0.0606027,0.18776572,0.6198924,0.5555848,0.6177503,0.589395,0.54473794,0.42813152,0.52962506,0.43990228,0.35848215,0.3819689,0.08906612,0.1150832,0.46564153,0.50662297,0.4203384,0.41346335,0.35451362,0.23128198,0.50579756,0.30445695,1.0
0.6820089,0.08592931,0.084570594,0.088403754,0.089091584,0.07977112,0.14402293,0.6397706,0.5156614,0.5566455,0.5646435,0.5634295,0.49563727,0.53665143,0.5096554,0.4451941,0.5072104,0.07722019,0.085989974,0.6622594,0.6951612,0.48049268,0.6037744,0.31649268,0.44342467,0.23421504,0.12094477,1.0
0.6795251,0.09477024,0.09758144,0.095554054,0.09936307,0.08896798,0.21418752,0.67455494,0.51980925,0.40577772,0.42768088,0.58087385,0.5140814,0.5235575,0.5732346,0.5389128,0.6050445,0.060703296,0.15460144,0.71543074,0.6892005,0.62524974,0.5861351,0.21835141,0.47169042,0.5493213,0.48065194,1.0
0.6819277,0.30889276,0.3129112,0.31201324,0.3117124,0.2945832,0.06924018,0.64972514,0.56432575,0.5504884,0.5411136,0.46510148,0.40618122,0.4700616,0.4822697,0.4085027,0.47419262,0.33484438,0.35342464,0.51896274,0.54129916,0.47377658,0.43315247,0.07577014,0.08495641,0.6343321,0.23903877,1.0
0.64933157,0.3112647,0.3096585,0.3078964,0.30565766,0.2926372,0.08569254,0.5788394,0.52243316,0.5680182,0.5203124,0.5315306,0.46549168,0.52497166,0.4946332,0.4005522,0.42218953,0.33029795,0.34052077,0.5202098,0.52980477,0.502791,0.3835699,0.3373854,0.35516152,0.6881889,0.12810843,3.0
0.64610547,0.4781841,0.48115355,0.48126176,0.48245233,0.47631863,0.07816566,0.6283655,0.5076082,0.5944518,0.53516436,0.55994534,0.4809058,0.5424527,0.5338296,0.46232116,0.4973868,0.48801652,0.50278986,0.72076917,0.7628709,0.47221082,0.6358003,0.35321292,0.39548722,0.8726869,0.18060032,3.0
0.6253181,0.108247235,0.105821654,0.11104638,0.11017515,0.10112618,0.2691031,0.6418302,0.55237484,0.5758301,0.5732185,0.55295986,0.5067114,0.5830637,0.54390144,0.46826088,0.3974931,0.12172392,0.1418349,0.5223998,0.54901016,0.46486604,0.4396229,0.30373892,0.53432876,0.67762,0.13079537,3.0
0.6642234,0.16776165,0.16458736,0.16380695,0.16239752,0.14669017,0.12651862,0.6188599,0.4868935,0.58481675,0.5732663,0.5005065,0.40272468,0.51156515,0.45783594,0.3836175,0.423463,0.18795736,0.20409146,0.5186074,0.5649431,0.41955143,0.40507516,0.23851211,0.2313981,0.67136484,0.20528673,1.0
0.67455494,0.088516906,0.092268676,0.08645367,0.089956544,0.08054561,0.41219363,0.5428683,0.27663928,0.4066207,0.56546843,0.538924,0.4225987,0.5682678,0.59391373,0.5351175,0.5617043,0.05821468,0.15598874,0.72725135,0.6793614,0.6766409,0.55503184,0.47124496,0.69187814,0.5448683,0.49817535,1.0
0.72639984,0.33034813,0.3325359,0.33292243,0.3317148,0.31300625,0.10965186,0.6083201,0.5323255,0.59557194,0.50886256,0.42536715,0.38417262,0.46710485,0.45528284,0.38717943,0.4309215,0.34585518,0.36823332,0.6639769,0.73278135,0.39985198,0.5013949,0.24290898,0.15931213,0.69423467,0.15430757,1.0
0.6298439,0.43266463,0.43022382,0.43052384,0.42849073,0.42491132,0.042802442,0.5862333,0.514549,0.53929037,0.5320962,0.46603897,0.48035717,0.54387736,0.5296978,0.5157366,0.5296201,0.42445937,0.42558628,0.7198804,0.72446066,0.5566809,0.61863947,0.18324775,0.31817275,0.84475183,0.21624616,3.0
0.7133158,0.19094206,0.19353655,0.19067477,0.19429319,0.17396675,0.14355274,0.6288383,0.5695843,0.60805833,0.57165617,0.5488918,0.5096546,0.56124187,0.5507041,0.46358746,0.51613307,0.18395567,0.17529324,0.6321873,0.63655967,0.53845143,0.6197066,0.46566063,0.4649682,0.43528736,0.19840227,1.0
0.6288376,0.06663027,0.06906598,0.068361245,0.073846556,0.06612096,0.14866894,0.6611382,0.6255817,0.6371359,0.63601214,0.56841344,0.5214589,0.60659075,0.59082717,0.5205193,0.5585178,0.026781473,0.081643835,0.73655367,0.73527133,0.57346386,0.8163777,0.5196752,0.37896955,0.17352271,0.11721614,3.0
0.6143728,0.14684534,0.14279419,0.13910589,0.14380075,0.12998646,0.22820131,0.60191095,0.52850366,0.5230958,0.47146246,0.45300782,0.43491828,0.49426535,0.4925127,0.441315,0.5190486,0.16429484,0.1800872,0.48903236,0.4948136,0.50474805,0.37591976,0.12652145,0.22408319,0.7034177,0.21278214,3.0
0.6399222,0.15514718,0.15385343,0.15795672,0.15504532,0.14605258,0.14103049,0.62474614,0.5590747,0.6055376,0.5264564,0.5003862,0.45677608,0.5500724,0.524085,0.4525111,0.47547296,0.1606374,0.18335707,0.5498832,0.56763434,0.49071547,0.45328408,0.2670726,0.2974327,0.7065991,0.1409417,3.0
0.63436955,0.21401468,0.21055907,0.21483411,0.21375492,0.20137107,0.07775524,0.61964166,0.5214186,0.564622,0.5342346,0.55913836,0.49466375,0.5774214,0.5441888,0.4614024,0.5115147,0.20811535,0.23468217,0.63967407,0.64943165,0.5278972,0.5838004,0.31759366,0.5120221,0.6293255,0.10119012,3.0
0.6397699,0.008948709,0.008673915,0.011592155,0.014271956,0.012778879,0.120215006,0.653684,0.53951246,0.62027925,0.591871,0.5451538,0.48420185,0.52451557,0.51459354,0.45541266,0.52664953,0.0019121406,0.033108257,0.51411146,0.49184036,0.57338995,0.48585662,0.3556648,0.2787621,0.10865205,0.12840615,3.0
0.6647121,0.17336808,0.16870749,0.16434865,0.1659655,0.15600699,0.3405428,0.5706128,0.4360834,0.5167272,0.5155368,0.4737464,0.4455094,0.500002,0.4700399,0.3838492,0.41674918,0.19699207,0.19857536,0.54810286,0.5969105,0.4202631,0.34583005,0.36139292,0.47235435,0.67270875,0.16848026,1.0
0.6253591,0.1702414,0.16718955,0.16640706,0.16866852,0.15102291,0.20793968,0.62535894,0.5566222,0.624494,0.5976462,0.5713211,0.43993583,0.54559326,0.5334205,0.451617,0.49223226,0.15690063,0.1903766,0.69322944,0.7354707,0.46602368,0.67424875,0.46392503,0.35705876,0.34155458,0.14611584,3.0
0.6696185,0.17735726,0.18095939,0.16824879,0.16520865,0.15365729,0.8056039,0.5139144,0.43555355,0.5038325,0.48779055,0.44631374,0.40235838,0.47565982,0.45970058,0.40846068,0.40578678,0.18653229,0.20314747,0.6292651,0.68865067,0.4137023,0.36555564,0.18066266,0.20554854,0.68049026,0.115386166,1.0
0.621031,0.33110285,0.3349212,0.33259743,0.33820206,0.32280985,0.10117266,0.67300093,0.6072583,0.63192505,0.60595906,0.5992237,0.5180284,0.55663663,0.5399207,0.44285026,0.48976487,0.34474933,0.34848702,0.61770284,0.6535266,0.46439928,0.6272839,0.40461764,0.2559082,0.7015485,0.13558486,3.0
0.66977155,0.16172393,0.15938303,0.15882342,0.16088384,0.15137468,0.119541615,0.62373316,0.5680483,0.59052104,0.5214163,0.5151858,0.39668807,0.5022778,0.53288287,0.47391152,0.5101875,0.15735258,0.1951642,0.5774259,0.5781534,0.53499883,0.502685,0.14784963,0.13849619,0.7108979,0.1537038,1.0
0.62484187,0.14706096,0.14583005,0.14105599,0.13828658,0.12503356,0.18745095,0.5939348,0.6117231,0.6182136,0.5869227,0.5584231,0.48672453,0.53238875,0.5070645,0.39621142,0.39916694,0.15564862,0.16675082,0.4486422,0.45427033,0.49648118,0.41118947,0.41552612,0.23969859,0.63916844,0.23977172,3.0
0.61106604,0.33243132,0.33473063,0.3304112,0.32721823,0.31449348,0.04579088,0.60029024,0.5376259,0.57817966,0.57471246,0.5395684,0.45523924,0.547222,0.55652326,0.5179988,0.61833674,0.33761463,0.30665195,0.5860654,0.5756212,0.5620476,0.54150873,0.25061178,0.34386992,0.67812234,0.19183639,3.0
0.6555833,0.3918177,0.39778647,0.39478016,0.3993182,0.39359316,0.082126334,0.68719655,0.6375637,0.62194186,0.63797355,0.61528075,0.50341463,0.6068448,0.48594865,0.40749475,0.44556051,0.43217638,0.42092764,0.46649072,0.48897073,0.46226418,0.4831862,0.45486704,0.33782223,0.85736525,0.1992286,3.0
0.63132226,0.28042933,0.28016722,0.2718199,0.26835597,0.25974357,0.21047388,0.57970154,0.46734968,0.46326992,0.38596237,0.42700294,0.3224278,0.39777118,0.41623646,0.33421576,0.33220932,0.33399916,0.322221,0.41987827,0.4857568,0.3544051,0.24903715,0.008181431,0.07993205,0.6187805,0.20893228,3.0
0.5885347,0.3422286,0.34094527,0.3385898,0.34263584,0.3317351,0.07527284,0.6153668,0.56547874,0.572512,0.54635966,0.5200435,0.45553052,0.5103022,0.49982175,0.4181141,0.43798146,0.35722682,0.3663916,0.60218287,0.63963497,0.45741603,0.48607603,0.27037707,0.18954545,0.7052627,0.1354591,2.0
0.62680244,0.10350333,0.10408688,0.10703788,0.10747212,0.09999783,0.20732607,0.632829,0.53188735,0.5467654,0.55691314,0.56172884,0.49851486,0.5973205,0.57601994,0.4915704,0.53816,0.10274149,0.10397152,0.5477015,0.5235628,0.58476603,0.5043741,0.29317686,0.55370724,0.63042665,0.09861894,3.0
0.63790303,0.2612883,0.27061376,0.26452762,0.2693267,0.2674917,0.1084804,0.59476507,0.5860635,0.5381442,0.53571635,0.47506073,0.40301853,0.39753312,0.38955322,0.3141822,0.2836496,0.33341768,0.31605208,0.41960603,0.5164816,0.28440857,0.317384,0.1913691,0.14012033,0.7405635,0.31337443,3.0
0.60299796,0.2598365,0.2633615,0.26347783,0.26770723,0.23970026,0.21045396,0.65914965,0.5364001,0.5692869,0.6438492,0.6361144,0.54469776,0.6267095,0.6074934,0.5427081,0.5750881,0.23978415,0.24907419,0.7683633,0.78338194,0.5434667,0.74329436,0.3870783,0.45687276,0.51136607,0.2787984,3.0
0.68797225,0.007008019,0.007047559,0.007908673,0.0065953843,0.0059054215,0.23721047,0.6343039,0.5690658,0.62828624,0.5522672,0.5194023,0.4624379,0.5478289,0.5127417,0.4320561,0.47247374,0.017324636,0.025867032,0.4346386,0.42405823,0.53006643,0.3387554,0.3173177,0.20380448,0.11020971,0.13144824,1.0
0.6109486,0.24560477,0.24135146,0.23639335,0.23927143,0.21423948,0.22678679,0.5518136,0.46018374,0.49427608,0.50070006,0.4317624,0.37722582,0.52834755,0.51706195,0.42212915,0.47916588,0.24694662,0.3110005,0.71151644,0.7667056,0.4407088,0.51691,0.10257753,0.15048672,0.48852083,0.27847394,3.0
0.6458272,0.35277948,0.34958512,0.346617,0.34293815,0.3320177,0.08072376,0.5943356,0.518565,0.56021196,0.53130794,0.4921603,0.45176187,0.51403,0.48270568,0.42152327,0.45472446,0.3549395,0.36993772,0.6246959,0.6560268,0.4760276,0.48601842,0.15442869,0.21124868,0.6992341,0.12761332,3.0
0.6447396,0.18188553,0.18507949,0.1785409,0.18715721,0.1675773,0.2023015,0.6720703,0.67068964,0.6683206,0.60919714,0.57049024,0.52994287,0.5883872,0.5744694,0.50475353,0.53174824,0.17836013,0.16369589,0.63034415,0.65901953,0.48322362,0.6715555,0.547618,0.36393455,0.66133356,0.21164608,3.0
0.59070927,0.33122554,0.32821283,0.331017,0.32963666,0.31958464,0.09763037,0.6305968,0.5806126,0.5995728,0.54696095,0.47397465,0.45391545,0.5023785,0.49081343,0.40362757,0.44495824,0.35259163,0.35745174,0.5273249,0.5549943,0.46352702,0.40994066,0.13607717,0.10802088,0.6983361,0.15254106,2.0
0.6699139,0.3154695,0.31236908,0.3163467,0.31419918,0.30055615,0.10074631,0.6179439,0.5401486,0.5697631,0.5245838,0.49282327,0.4796239,0.56366044,0.5738886,0.43985236,0.48323473,0.33499873,0.3146808,0.53415954,0.5403864,0.513365,0.43605977,0.15926214,0.30935496,0.68759423,0.12192764,1.0
0.64424294,0.14361086,0.14734799,0.13260563,0.12942065,0.11588102,0.30555013,0.53939,0.40003926,0.4685687,0.44088203,0.32044894,0.23041135,0.31373918,0.29947194,0.23498371,0.24908033,0.23122305,0.18728043,0.2656279,0.36238906,0.2518344,0.0971431,0.056239612,0.036143564,0.41477448,0.32929182,3.0
0.66621953,0.3135905,0.3107815,0.3111762,0.31285876,0.30531642,0.0494567,0.62187195,0.5116166,0.5662652,0.52513534,0.50716877,0.45270687,0.54847246,0.5249945,0.48419926,0.53572845,0.31840706,0.31043753,0.59932953,0.59934187,0.5412829,0.51226366,0.27631006,0.40040904,0.7288359,0.15656865,1.0
0.6293341,0.01433952,0.009107607,0.009858759,0.008865901,0.007938474,0.17380771,0.60697263,0.53380936,0.54526734,0.47099775,0.4450547,0.3960395,0.4341374,0.41521177,0.33249816,0.3504202,0.034856975,0.054337237,0.43504626,0.47554135,0.41491196,0.21696752,0.106671646,0.055289872,0.1262627,0.17398866,3.0
0.6049844,0.18339495,0.17987515,0.17659082,0.17483144,0.15654103,0.21578136,0.5970339,0.54106736,0.5781374,0.5572174,0.5239711,0.433665,0.5091863,0.50070435,0.42358926,0.43582606,0.16775995,0.20188652,0.74163014,0.8151908,0.4056782,0.6149618,0.43353555,0.29834998,0.6539757,0.25406027,3.0
0.6680951,0.06770841,0.06787332,0.06673618,0.065088764,0.058279406,0.18374528,0.60697263,0.5628447,0.5903589,0.6075472,0.5326935,0.4709225,0.5574097,0.5957654,0.4519094,0.5317484,0.051791202,0.03440935,0.53143513,0.48667413,0.6278277,0.5301192,0.5292625,0.50083715,0.4826189,0.38492137,1.0
0.5575018,0.30220813,0.31410384,0.30464625,0.31884837,0.3067085,0.10752011,0.7066903,0.5610685,0.5854092,0.613095,0.5767252,0.48567128,0.5447387,0.5444835,0.4605226,0.46059027,0.33888742,0.3405902,0.5210452,0.5432005,0.4746293,0.504188,0.42919317,0.46197557,0.6721436,0.16204076,2.0
